Species,Locus,Stop
enterococcus_faecium_E8172,NZ_LR135372.1,2682220
enterococcus_faecium_E8172,NZ_LR135373.1,155206
enterococcus_faecium_E8172,NZ_LR135374.1,88452
enterococcus_faecium_E8172,NZ_LR135375.1,22264
enterococcus_faecium_E8172,NZ_LR135376.1,6148
enterococcus_faecium_E8172,NZ_LR135377.1,5904
enterococcus_faecium_E8172,NZ_LR135378.1,4631
enterococcus_faecium_E8172,NZ_LR135379.1,4395
enterococcus_faecium_E8172,NZ_LR135380.1,4123
enterococcus_faecium_E8172,NZ_LR135381.1,2880
enterococcus_faecium_E8172,NZ_LR135382.1,3125
enterococcus_faecium_E8172,NZ_LR135383.1,1620
alcaligenes_faecalis_c16,NZ_CP023256.1,4300411
staphylococcus_aureus_14505,NZ_CP053640.1,2842835
staphylococcus_aureus_14505,NZ_CP053641.1,26825
citrobacter_freundii_RHB12-C18,NZ_CP057866.1,4888891
escherichia_coli_FDAARGOS-1279,NZ_CP069957.1,5114631
escherichia_coli_FDAARGOS-1279,NZ_CP069958.1,94195
escherichia_coli_FDAARGOS-1279,NZ_CP069959.1,135259
escherichia_coli_FDAARGOS-1279,NZ_CP069960.1,1039
escherichia_coli_MIN6,NZ_CP069692.1,4989458
escherichia_coli_MIN6,NZ_CP069693.1,89211
escherichia_coli_MIN6,NZ_CP069694.1,55836
escherichia_coli_MIN6,NZ_CP069696.1,5798
escherichia_coli_MIN6,NZ_CP069697.1,5361
escherichia_coli_MIN6,NZ_CP069698.1,1926
escherichia_coli_MIN6,NZ_CP069699.1,1048
escherichia_coli_MIN6,NZ_CP069700.1,441
escherichia_coli_MIN6,NZ_CP069695.1,32957
bacillus_cereus_FDAARGOS-798,NZ_CP053954.1,5380356
bacillus_cereus_FDAARGOS-798,NZ_CP053952.1,478024
bacillus_cereus_FDAARGOS-798,NZ_CP053953.1,327671
klebsiella_pneumoniae_Kpn555,NZ_CP015130.1,5335056
klebsiella_pneumoniae_Kpn555,NZ_CP015133.1,25776
klebsiella_pneumoniae_Kpn555,NZ_CP015131.1,142042
klebsiella_pneumoniae_Kpn555,NZ_CP015132.1,223589
klebsiella_oxytoca_NCTC13727,NZ_LR134333.1,5856045
enterococcus_faecium_AA622,NZ_AP024837.1,3018671
enterococcus_faecium_AA622,NZ_AP024838.1,154777
enterococcus_faecium_AA622,NZ_AP024839.1,71950
enterococcus_faecium_AA622,NZ_AP024840.1,9345
enterococcus_faecium_AA622,NZ_AP024841.1,6256
enterococcus_faecium_AA622,NZ_AP024842.1,5609
enterococcus_faecium_AA622,NZ_AP024843.1,3905
escherichia_coli_M10,NZ_CP010200.1,4821115
escherichia_coli_M10,NZ_CP010201.1,116527
escherichia_coli_M10,NZ_CP010202.1,4818
escherichia_coli_M10,NZ_CP010203.1,4341
escherichia_coli_M10,NZ_CP010204.1,3895
escherichia_coli_M10,NZ_CP010205.1,2875
escherichia_coli_2013C-3277,NZ_CP027331.1,5437174
escherichia_coli_2013C-3277,NZ_CP027332.1,20839
escherichia_coli_2013C-3277,NZ_CP027333.1,46393
escherichia_coli_2013C-3277,NZ_CP027334.1,180727
klebsiella_quasipneumoniae_M17277,NZ_CP043928.1,5160651
klebsiella_quasipneumoniae_M17277,NZ_CP043927.1,476864
campylobacter_jejuni_HF5-5-1,NZ_CP007189.1,1629382
klebsiella_quasipneumoniae_WW-14A,NZ_CP080099.1,5526948
klebsiella_quasipneumoniae_WW-14A,NZ_CP080101.1,112948
klebsiella_quasipneumoniae_WW-14A,NZ_CP080104.1,8699
klebsiella_quasipneumoniae_WW-14A,NZ_CP080105.1,3141
klebsiella_quasipneumoniae_WW-14A,NZ_CP080106.1,2484
klebsiella_quasipneumoniae_WW-14A,NZ_CP080102.1,96042
klebsiella_quasipneumoniae_WW-14A,NZ_CP080100.1,228102
klebsiella_quasipneumoniae_WW-14A,NZ_CP080103.1,40251
escherichia_coli_F2-81,NZ_CP043542.1,5072488
escherichia_coli_F2-81,NZ_CP043543.1,9125
escherichia_coli_F2-81,NZ_CP043544.1,82265
escherichia_coli_F2-81,NZ_CP043545.1,273583
halomonas_sp._SH5A2,NZ_CP058321.1,3848692
bifidobacterium_longum_MGYG-HGUT-01292,NZ_LR698953.1,2832639
aeromonas_veronii_WP9-W18-ESBL-04,NZ_AP022290.1,4781013
aeromonas_veronii_WP9-W18-ESBL-04,NZ_AP022291.1,131088
aeromonas_veronii_WP9-W18-ESBL-04,NZ_AP022292.1,8641
aeromonas_veronii_WP9-W18-ESBL-04,NZ_AP022293.1,2514
aeromonas_veronii_WP9-W18-ESBL-04,NZ_AP022294.1,2476
escherichia_coli_WP2-S18-ESBL-07,NZ_AP021944.1,4770822
escherichia_coli_WP2-S18-ESBL-07,NZ_AP021945.1,102954
campylobacter_jejuni_GB19,NZ_CP071592.1,1627999
campylobacter_jejuni_GB19,NZ_CP071593.1,48656
acinetobacter_baumannii_DETAB-P2,NZ_CP047973.1,3892202
acinetobacter_baumannii_DETAB-P2,NZ_CP047974.1,103314
acinetobacter_baumannii_DETAB-P2,NZ_CP047975.1,100069
acinetobacter_baumannii_DETAB-P2,NZ_CP047976.1,8725
enterococcus_faecium_VRE001,NZ_CP018071.1,2933966
enterococcus_faecium_VRE001,NZ_CP018070.1,78116
enterococcus_faecium_VRE001,NZ_CP018072.1,58991
enterococcus_faecium_VRE001,NZ_CP018073.1,170760
escherichia_coli_CFSAN061768,NZ_CP042973.1,4957667
escherichia_coli_CFSAN061768,NZ_CP042974.1,116441
bacillus_subtilis_KH2,NZ_CP018184.1,4138264
bacillus_subtilis_KH2,NZ_CP018185.1,73639
escherichia_coli_FDAARGOS-1291,NZ_CP069980.1,5057007
escherichia_coli_FDAARGOS-1291,NZ_CP069981.1,33421
escherichia_coli_FDAARGOS-1291,NZ_CP069982.1,116484
escherichia_coli_FDAARGOS-1291,NZ_CP069983.1,4622
escherichia_coli_FDAARGOS-1291,NZ_CP069984.1,1229
escherichia_coli_FDAARGOS-1291,NZ_CP069985.1,3796
escherichia_coli_FDAARGOS-1291,NZ_CP069986.1,2420
escherichia_coli_FDAARGOS-1291,NZ_CP069987.1,1464
escherichia_coli_FDAARGOS-1291,NZ_CP069988.1,3909
escherichia_coli_FDAARGOS-1291,NZ_CP069989.1,3116
escherichia_coli_AML002-par,NZ_CP062250.1,4631445
acinetobacter_pittii_WCHAP100004,NZ_CP027250.2,3953945
acinetobacter_pittii_WCHAP100004,NZ_CP027247.2,66064
acinetobacter_pittii_WCHAP100004,NZ_CP027248.1,17118
acinetobacter_pittii_WCHAP100004,NZ_CP027249.2,105187
lactiplantibacillus_plantarum_DOMLa,NZ_CP004406.1,3198291
lactiplantibacillus_plantarum_DOMLa,NZ_CP004407.1,6979
lactiplantibacillus_plantarum_DOMLa,NZ_CP004408.1,1184
proteus_mirabilis_BB2000,NC_022000.1,3846705
klebsiella_sp._STW0522-44,NZ_AP022419.1,5185489
klebsiella_sp._STW0522-44,NZ_AP022420.1,191021
klebsiella_sp._STW0522-44,NZ_AP022429.1,2541
klebsiella_sp._STW0522-44,NZ_AP022430.1,1946
klebsiella_sp._STW0522-44,NZ_AP022421.1,142606
klebsiella_sp._STW0522-44,NZ_AP022422.1,66920
klebsiella_sp._STW0522-44,NZ_AP022423.1,11760
klebsiella_sp._STW0522-44,NZ_AP022424.1,4098
klebsiella_sp._STW0522-44,NZ_AP022425.1,3886
klebsiella_sp._STW0522-44,NZ_AP022426.1,3580
klebsiella_sp._STW0522-44,NZ_AP022427.1,3494
klebsiella_sp._STW0522-44,NZ_AP022428.1,2069
proteus_mirabilis_AR-0159,NZ_CP021550.1,4054580
proteus_mirabilis_AR-0159,NZ_CP021551.1,160209
klebsiella_pneumoniae_KP19-2029,NZ_CP047160.1,5521394
klebsiella_pneumoniae_KP19-2029,NZ_CP047162.1,9327
klebsiella_pneumoniae_KP19-2029,NZ_CP047161.1,126929
vibrio_vulnificus_CMCP6,NC_004459.3,3281826
vibrio_vulnificus_CMCP6,NC_004460.2,1844733
staphylococcus_aureus_187,NZ_CP022903.1,2912433
enterobacter_hormaechei_EB-P9-L5-03.19,NZ_CP043766.1,4951501
enterobacter_hormaechei_EB-P9-L5-03.19,NZ_CP043768.1,112699
enterobacter_hormaechei_EB-P9-L5-03.19,NZ_CP043769.1,3360
enterobacter_hormaechei_EB-P9-L5-03.19,NZ_CP043767.1,330840
acinetobacter_baumannii_KSK-Sensitive,NZ_CP072305.1,3840548
acinetobacter_baumannii_KSK-Sensitive,NZ_CP072306.1,54895
acinetobacter_baumannii_KSK-Sensitive,NZ_CP072307.1,5749
vibrio_cholerae_ICDC-VC3741,NZ_CP080465.1,3007484
vibrio_cholerae_ICDC-VC3741,NZ_CP080466.1,1046687
staphylococcus_aureus_SCAID-WND1-2021-(598),NZ_CP082815.1,2888881
listeria_monocytogenes_N843-15,NZ_CP046362.1,2896479
helicobacter_pylori_81C9,NZ_CP036388.1,1563285
enterococcus_faecium_BP3378,NZ_CP059793.1,2791634
enterococcus_faecium_BP3378,NZ_CP059794.1,226007
enterococcus_faecium_BP3378,NZ_CP059803.1,1786
enterococcus_faecium_BP3378,NZ_CP059804.1,1461
enterococcus_faecium_BP3378,NZ_CP059805.1,1374
enterococcus_faecium_BP3378,NZ_CP059795.1,44657
enterococcus_faecium_BP3378,NZ_CP059796.1,43715
enterococcus_faecium_BP3378,NZ_CP059797.1,35403
enterococcus_faecium_BP3378,NZ_CP059798.1,17300
enterococcus_faecium_BP3378,NZ_CP059799.1,16293
enterococcus_faecium_BP3378,NZ_CP059800.1,10993
enterococcus_faecium_BP3378,NZ_CP059801.1,6261
enterococcus_faecium_BP3378,NZ_CP059802.1,5061
pseudomonas_aeruginosa_PA-150577,NZ_CP017306.1,6334428
campylobacter_jejuni_CG8421,NZ_CP005388.1,1635934
salmonella_enterica_K-SA184,NZ_CP061159.1,4724427
clostridium_sporogenes_FDAARGOS-1491,NZ_CP083649.1,4066868
staphylococcus_aureus_RGB-095930,NZ_CP077098.1,2904342
staphylococcus_aureus_360,NZ_CP077870.1,2855142
staphylococcus_aureus_360,NZ_CP077871.1,45833
chlamydia_pecorum_MC-MarsBar-2018,NZ_CP080403.1,1105717
chlamydia_pecorum_MC-MarsBar-2018,NZ_CP080404.1,7339
salmonella_enterica_L-4578,NZ_AP023309.1,4888920
salmonella_enterica_L-4578,NZ_AP023310.1,229453
pseudomonas_sp._SWI36,NZ_CP026675.1,6171986
cronobacter_sakazakii_ATCC-BAA-894,NC_009778.1,4368334
cronobacter_sakazakii_ATCC-BAA-894,NC_009779.1,31192
cronobacter_sakazakii_ATCC-BAA-894,NC_009780.1,129922
streptococcus_agalactiae_SGEHI2015-113,NZ_CP025026.1,2042496
lactococcus_sp._LG592,NZ_CP071300.1,2120205
lactococcus_sp._LG592,NZ_CP071299.1,41580
pseudomonas_aeruginosa_M18,NC_017548.1,6327710
staphylococcus_epidermidis_B1200599,NZ_CP073824.1,2711114
staphylococcus_epidermidis_B1200599,NZ_CP073825.1,11665
staphylococcus_epidermidis_B1200599,NZ_CP073826.1,6205
morganella_morganii_KT,NC_020418.1,3798434
klebsiella_pneumoniae_283747,NZ_CP030300.1,5499711
klebsiella_pneumoniae_283747,NZ_CP030301.1,147952
campylobacter_jejuni_RM3194,NZ_CP014344.1,1651081
campylobacter_jejuni_RM3194,NZ_CP014345.1,80954
proteus_mirabilis_STP3,NZ_CP051260.1,4115254
fusobacterium_nucleatum_THCT7A2,NZ_CP071097.1,2513252
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056432.1,5341886
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056433.1,206043
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056434.1,137349
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056435.1,135901
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056436.1,106716
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056437.1,46916
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056438.1,5906
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056439.1,2748
klebsiella_pneumoniae_RHBSTW-00510,NZ_CP056440.1,1617
campylobacter_jejuni_CJ677CC537,NZ_CP010498.1,1632857
staphylococcus_aureus_FDAARGOS-24,NZ_CP026068.1,2697347
clostridioides_difficile_2015,NZ_CP073752.1,4207934
escherichia_coli_APEC-O78,NC_020163.1,4798289
escherichia_coli_146N4,NZ_CP076237.1,5528657
escherichia_coli_146N4,NZ_CP076240.1,3125
escherichia_coli_146N4,NZ_CP076238.1,7178
escherichia_coli_146N4,NZ_CP076239.1,95053
escherichia_coli_JJ2434,NZ_CP013835.1,5128590
escherichia_coli_JJ2434,NZ_CP013833.1,126122
escherichia_coli_JJ2434,NZ_CP013834.1,61901
campylobacter_lari_CCUG-22395,NZ_CP007776.2,1522906
bacillus_sp._SJ-10,NZ_CP025258.1,4040805
bacillus_anthracis_BA1015,NZ_CP009544.1,5214102
bacillus_anthracis_BA1015,NZ_CP009543.1,178065
bacillus_anthracis_BA1015,NZ_CP009542.1,93977
escherichia_coli_190693,NZ_CP048934.1,5151103
escherichia_coli_ECONIH6,NZ_CP026199.1,4869206
escherichia_coli_ECONIH6,NZ_CP026201.1,100476
escherichia_coli_ECONIH6,NZ_CP026200.1,96957
listeria_monocytogenes_81-0558,NZ_CP007525.1,2971356
faecalibacterium_prausnitzii_Fp45,NZ_CP065378.1,2948533
streptococcus_infantarius_ICDDRB-NRC-S5,NZ_CP013689.1,1818293
escherichia_coli_FDAARGOS-1283,NZ_CP070162.1,5080750
escherichia_coli_FDAARGOS-1283,NZ_CP070163.1,114776
escherichia_coli_FDAARGOS-1283,NZ_CP070164.1,5072
escherichia_coli_FDAARGOS-1283,NZ_CP070165.1,1135
escherichia_coli_FDAARGOS-1283,NZ_CP070166.1,5073
escherichia_coli_FDAARGOS-1283,NZ_CP070167.1,5492
escherichia_coli_FDAARGOS-1283,NZ_CP070168.1,1016
klebsiella_pneumoniae_HC139,NZ_CP061842.1,5098248
klebsiella_pneumoniae_HC139,NZ_CP061843.1,173266
staphylococcus_epidermidis_V1937538,NZ_CP073895.1,2713954
staphylococcus_epidermidis_V1937538,NZ_CP073897.1,23072
staphylococcus_epidermidis_V1937538,NZ_CP073896.1,13192
acinetobacter_johnsonii_Acsw19,NZ_CP043307.1,3433077
acinetobacter_johnsonii_Acsw19,NZ_CP043308.1,11127
acinetobacter_johnsonii_Acsw19,NZ_CP043309.1,351677
acinetobacter_johnsonii_Acsw19,NZ_CP043310.1,37740
escherichia_coli_143,NZ_CP028607.1,5604727
escherichia_coli_143,NZ_CP028608.1,92338
klebsiella_oxytoca_KONIH4,NZ_CP026269.1,6252501
klebsiella_oxytoca_KONIH4,NZ_CP026270.1,52919
klebsiella_oxytoca_KONIH4,NZ_CP026273.1,179646
klebsiella_oxytoca_KONIH4,NZ_CP026274.1,235626
klebsiella_oxytoca_KONIH4,NZ_CP026272.1,143358
klebsiella_oxytoca_KONIH4,NZ_CP026271.1,73132
clostridium_butyricum_DSM-10702,NZ_CP040626.1,3921216
clostridium_butyricum_DSM-10702,NZ_CP040627.1,769912
clostridium_butyricum_DSM-10702,NZ_CP040628.1,5344
clostridium_butyricum_DSM-10702,NZ_CP040629.1,7692
listeria_monocytogenes_J1926,NC_021840.1,2952390
listeria_monocytogenes_J1926,NC_022051.1,53958
bacillus_cereus_FDAARGOS-918,NZ_CP065650.1,5269503
bacillus_cereus_FDAARGOS-918,NZ_CP065649.1,179096
lactococcus_lactis_G423,NZ_CP024958.1,2414177
acinetobacter_baumannii_A1296,NZ_CP018332.1,3685672
acinetobacter_baumannii_A1296,NZ_CP018333.1,112177
acinetobacter_baumannii_A1296,NZ_CP018334.1,11436
escherichia_coli_LWY24,NZ_CP054556.1,4955010
escherichia_coli_7FA,NZ_CP026346.1,4651647
vibrio_parahaemolyticus_CDC-K4557,NC_021848.1,3331327
vibrio_parahaemolyticus_CDC-K4557,NC_021822.1,1806657
bacteroides_eggerthii_CL11T00C20,NZ_CP072227.1,5008093
bacteroides_eggerthii_CL11T00C20,NZ_CP072228.1,97881
clostridium_perfringens_721-84,NZ_CP075953.1,3263310
clostridium_perfringens_721-84,NZ_CP075954.1,74841
clostridium_perfringens_721-84,NZ_CP075955.1,10291
bacillus_cereus_M3,NZ_CP016316.1,5218715
bacillus_cereus_M3,NZ_CP016317.1,228079
escherichia_fergusonii_RHB24-C08,NZ_CP057504.1,4457320
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069911.1,5860842
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069912.1,141724
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069921.1,9467
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069922.1,6439
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069910.1,5684
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069923.1,5798
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069914.1,5362
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069924.1,5192
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069925.1,5317
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069926.1,5191
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069927.1,5069
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069913.1,4308
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069928.1,45321
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069929.1,4223
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069930.1,2724
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069931.1,1253
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069932.1,1397
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069933.1,24818
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069915.1,19745
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069916.1,19343
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069917.1,17275
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069918.1,15740
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069919.1,11018
klebsiella_oxytoca_FDAARGOS-1334,NZ_CP069920.1,9476
vibrio_sp._THAF64,NZ_CP045355.1,3539076
vibrio_sp._THAF64,NZ_CP045356.1,1848468
vibrio_sp._THAF64,NZ_CP045357.1,391083
vibrio_sp._THAF64,NZ_CP045358.1,94723
enterobacter_hormaechei_S11-16,NZ_CP035385.1,4849658
enterobacter_hormaechei_S11-16,NZ_CP035386.1,119244
enterobacter_hormaechei_S11-16,NZ_CP035387.1,62810
enterobacter_hormaechei_S11-16,NZ_CP035388.1,2166
enterobacter_hormaechei_S11-16,NZ_CP035389.1,2421
clostridium_botulinum_CDC-67190,NZ_CP014148.1,3954689
clostridium_botulinum_CDC-67190,NZ_CP014146.1,4805
clostridium_botulinum_CDC-67190,NZ_CP014147.1,59007
klebsiella_pneumoniae_AR-0126,NZ_CP021740.1,5388514
klebsiella_pneumoniae_AR-0126,NZ_CP021741.1,88272
klebsiella_pneumoniae_AR-0126,NZ_CP021742.1,74132
klebsiella_pneumoniae_AR-0126,NZ_CP021743.1,43543
escherichia_coli_8368,NZ_CP017444.1,5437532
escherichia_coli_8368,NZ_CP017445.1,92436
bacillus_sp._PAMC28748,NZ_CP060192.1,4212008
helicobacter_pylori_ASHA-010,NZ_CP051508.1,1634845
salmonella_enterica_R18.0877,NZ_CP037960.1,4644893
salmonella_enterica_R18.0877,NZ_CP037959.1,277898
salmonella_enterica_R18.0877,NZ_CP037958.1,2205
campylobacter_lari_FDAARGOS-1101,NZ_CP068172.1,1512676
salmonella_enterica_FDAARGOS-688,NZ_CP046280.1,4574853
salmonella_enterica_FDAARGOS-688,NZ_CP046281.1,58238
escherichia_coli_R1,NZ_CP031706.1,5024875
escherichia_coli_R1,NZ_CP031707.1,126698
escherichia_coli_142,NZ_CP028609.1,5428191
escherichia_coli_142,NZ_CP028612.1,92435
escherichia_coli_142,NZ_CP028611.1,88018
escherichia_coli_142,NZ_CP028610.1,67473
escherichia_coli_142,NZ_CP028613.1,3125
morganella_morganii_NCTC12028,NZ_LS483498.1,3906169
pseudomonas_aeruginosa_DSM-50071,NZ_CP012001.1,6317007
escherichia_coli_YPE3,NZ_CP041452.1,4662097
escherichia_coli_YPE3,NZ_CP041451.1,114001
escherichia_coli_YPE3,NZ_CP041453.1,92233
escherichia_coli_YPE3,NZ_CP041450.1,3445
serratia_sp._JSRIV001,NZ_CP074147.1,5887602
serratia_sp._JSRIV001,NZ_CP074148.1,89931
streptococcus_pneumoniae_M16808,NZ_CP031245.1,2095927
streptococcus_pneumoniae_SP61,NZ_CP018137.1,2071600
raoultella_ornithinolytica_193104922,NZ_CP046671.1,5588347
yersinia_enterocolitica_NCTC12982,NZ_LR590469.1,4558409
escherichia_coli_Escherichia-coli-str.-TO217,NZ_LS992192.1,5302163
escherichia_coli_Escherichia-coli-str.-TO217,NZ_LS992193.1,128910
escherichia_coli_Escherichia-coli-str.-TO217,NZ_LS992194.1,86268
streptomyces_sp._CNQ-509,NZ_CP011492.1,8038814
listeria_monocytogenes_FSL-J1-175,NZ_CP062129.1,2956825
clostridium_septicum_DSM-7534,NZ_CP023671.1,3399274
clostridium_septicum_DSM-7534,NZ_CP023672.1,4484
escherichia_coli_NEB10-beta,NZ_CP053604.1,4667740
escherichia_coli_FWSEC0002,NZ_CP031919.1,5695232
escherichia_coli_FWSEC0002,NZ_CP031920.1,90315
escherichia_coli_FWSEC0002,NZ_CP031921.1,2031
helicobacter_pylori_23-A-EK1,NZ_CP032908.1,1679010
escherichia_coli_YPE10,NZ_CP041448.1,4860237
escherichia_coli_YPE10,NZ_CP041449.1,188443
escherichia_coli_YPE10,NZ_CP041447.1,441
escherichia_coli_YPE10,NZ_CP041446.1,1574
escherichia_coli_YPE10,NZ_CP041445.1,3685
escherichia_coli_YPE10,NZ_CP041444.1,77921
mycobacterium_tuberculosis_GG-37-11,NZ_CP025598.1,4410923
campylobacter_coli_CFSAN054106,NZ_CP028187.1,1894925
campylobacter_coli_CFSAN054106,NZ_CP028188.1,29179
staphylococcus_aureus_85,NZ_CP022895.1,2805383
escherichia_coli_WEM25,NZ_CP061530.1,4669684
escherichia_coli_WEM25,NZ_CP061531.1,107454
escherichia_coli_WEM25,NZ_CP061532.1,84728
escherichia_coli_WEM25,NZ_CP061533.1,5577
escherichia_coli_WEM25,NZ_CP061534.1,5041
escherichia_coli_CV261,NZ_CP040316.1,5449111
escherichia_coli_CV261,NZ_CP040317.1,93029
fusobacterium_necrophorum_1-1-36S,NZ_CP028107.1,2285457
salmonella_enterica_CFSAN059898,NZ_CP075113.1,4842903
salmonella_enterica_CFSAN059898,NZ_CP075114.1,74596
staphylococcus_epidermidis_B1276296,NZ_CP073863.1,2712549
staphylococcus_epidermidis_B1276296,NZ_CP073864.1,12108
klebsiella_pneumoniae_04A025,NZ_CP084871.1,5351085
klebsiella_pneumoniae_04A025,NZ_CP084872.1,152508
campylobacter_upsaliensis_NCTC11541,NZ_LR134372.1,1671441
enterococcus_mundtii_Pe103,NZ_CP029066.1,3083607
enterococcus_mundtii_Pe103,NZ_CP029067.1,63197
enterococcus_mundtii_Pe103,NZ_CP029068.1,56210
helicobacter_pylori_OK113,NC_020508.1,1616372
listeria_monocytogenes_NCCP-15743,NZ_CP029175.1,2910962
staphylococcus_aureus_SA40TW,NZ_CP013182.1,2771635
escherichia_coli_NCTC9967,NZ_LS483303.1,4648498
streptomyces_sp._RPA4-2,NZ_CP050975.1,9856149
escherichia_coli_FDAARGOS-946,NZ_CP065607.1,5311677
escherichia_coli_FDAARGOS-946,NZ_CP065606.1,65749
escherichia_coli_FDAARGOS-946,NZ_CP065608.1,2956
escherichia_coli_FDAARGOS-946,NZ_CP065609.1,6657
streptococcus_pneumoniae_SPN032672,NC_021003.1,2130882
streptococcus_pneumoniae_180-2,NZ_LR129843.1,2037794
acinetobacter_indicus_TQ04,NZ_CP045129.1,3003277
acinetobacter_indicus_TQ04,NZ_CP045130.1,40263
helicobacter_pylori_29C8,NZ_CP036394.1,1561919
escherichia_coli_Res13-Lact-PEB01-20,NZ_CP062868.1,4680858
escherichia_coli_Res13-Lact-PEB01-20,NZ_CP062869.1,111622
escherichia_coli_Res13-Lact-PEB01-20,NZ_CP062870.1,161722
klebsiella_pneumoniae_YTF44-1,NZ_CP075286.1,5399418
klebsiella_pneumoniae_YTF44-1,NZ_CP075284.1,1881
klebsiella_pneumoniae_YTF44-1,NZ_CP075288.1,232512
klebsiella_pneumoniae_YTF44-1,NZ_CP075289.1,2798
klebsiella_pneumoniae_YTF44-1,NZ_CP075285.1,6511
klebsiella_pneumoniae_YTF44-1,NZ_CP075287.1,82486
pseudomonas_aeruginosa_IMP-13,NZ_CP034354.1,7047632
pseudomonas_aeruginosa_IMP-13,NZ_CP034355.1,129787
carnobacterium_divergens_TMW-2.1579,NZ_CP016843.1,2666314
acinetobacter_junii_AJ-351,NZ_CP078018.1,3436147
acinetobacter_junii_AJ-351,NZ_CP078019.1,331828
enterococcus_faecalis_BX5936,NZ_OD940434.1,2806399
enterococcus_faecalis_BX5936,NZ_OD940435.1,68397
enterococcus_faecalis_BX5936,NZ_OD940436.1,51198
pediococcus_acidilactici_JQII-5,NZ_CP023654.1,2085161
clostridium_perfringens_318-86,NZ_CP075966.1,2901402
clostridium_perfringens_318-86,NZ_CP075967.1,56620
bacillus_paralicheniformis_Bac84,NZ_CP023665.1,4376829
campylobacter_coli_meC0281,NZ_CP027634.1,1742298
campylobacter_coli_meC0281,NZ_CP027635.1,30601
campylobacter_coli_meC0281,NZ_CP027636.1,138530
escherichia_coli_XL10-gold-ultracompetent,NZ_CP081008.1,4665581
escherichia_coli_EC2,NZ_CP058571.1,5145744
escherichia_coli_EC2,NZ_CP058572.1,108203
escherichia_coli_EC2,NZ_CP058573.1,88483
escherichia_coli_TCM3e1,NZ_CP066806.1,4994511
escherichia_coli_TCM3e1,NZ_CP066807.1,130632
escherichia_coli_TCM3e1,NZ_CP066808.1,191850
bacillus_velezensis_SRCM102752,NZ_CP028961.1,3971257
escherichia_coli_2014C-3051,NZ_CP027338.1,5596828
escherichia_coli_2014C-3051,NZ_CP027339.1,90047
salmonella_enterica_SA20082869,NZ_CP040668.1,4904065
salmonella_enterica_SA20082869,NZ_CP040669.1,107545
salmonella_enterica_SA20082869,NZ_CP040670.1,2723
escherichia_albertii_Sample-169,NZ_CP070284.2,4752570
escherichia_albertii_Sample-169,NZ_CP070285.2,118882
escherichia_albertii_Sample-169,NZ_CP070286.2,175229
enterococcus_faecium_FDAARGOS-323,NZ_CP027402.1,2550792
enterococcus_faecium_FDAARGOS-323,NZ_CP027401.1,158306
staphylococcus_aureus_WKZ-1,NZ_CP059156.1,2852287
listeria_monocytogenes_1BR16,NZ_CP050027.1,2973770
enterobacter_sp._MGH-14,NZ_CP072961.1,4837418
enterobacter_sp._MGH-14,NZ_CP072962.1,423427
enterobacter_sp._MGH-14,NZ_CP072963.1,198483
enterobacter_sp._MGH-14,NZ_CP072964.1,4850
enterobacter_sp._MGH-14,NZ_CP072965.1,4077
enterobacter_sp._MGH-14,NZ_CP072966.1,3066
enterobacter_sp._MGH-14,NZ_CP072967.1,2710
enterobacter_sp._MGH-14,NZ_CP072968.1,2403
enterobacter_sp._MGH-14,NZ_CP072969.1,2152
salmonella_enterica_2014LSAL01779,NZ_CP026609.1,4846089
escherichia_coli_NCTC86,NZ_LR217818.1,5102221
klebsiella_pneumoniae_AR-0112,NZ_CP021549.1,5382847
klebsiella_pneumoniae_AR-0112,NZ_CP021544.1,207042
klebsiella_pneumoniae_AR-0112,NZ_CP021545.1,123226
